team,map_name,pistol_round_win_rate,n_pistol_rounds,ct_win_rate,n_ct_rounds,t_win_rate,n_t_rounds
The QUBE,Dust2,0.3333333333333333,12,0.42424242424242425,66,0.3617021276595745,47
The QUBE,Inferno,0.5,18,0.39473684210526316,76,0.46534653465346537,101
The QUBE,Mirage,0.2692307692307692,26,0.39622641509433965,106,0.43243243243243246,148
The QUBE,Nuke,0.3333333333333333,12,0.42857142857142855,49,0.26666666666666666,60
The QUBE,Overpass,0.0,2,0.2857142857142857,7,0.3333333333333333,12
The QUBE,Train,1.0,2,0.4444444444444444,9,0.3333333333333333,12
The QUBE,Vertigo,0.5,2,0.08333333333333333,12,0.7777777777777778,9
The Suspect,Ancient,0.5714285714285714,14,0.4788732394366197,71,0.40476190476190477,84
The Suspect,Anubis,0.6,10,0.5,56,0.4576271186440678,59
The Suspect,Dust2,0.3333333333333333,6,0.4166666666666667,36,0.6190476190476191,21
The Suspect,Inferno,0.5,6,0.3611111111111111,36,0.5882352941176471,34
The Suspect,Mirage,0.7,10,0.58,50,0.49122807017543857,57
The Suspect,Vertigo,1.0,2,0.75,12,0.5,8
TheShtrongolZ,Ancient,0.0,2,0.3,10,0.5,12
TheShtrongolZ,Anubis,0.75,4,0.2916666666666667,24,0.3076923076923077,13
TheShtrongolZ,Nuke,0.5,2,0.6666666666666666,12,0.3333333333333333,12
Theboyz,Ancient,0.5,2,0.5,10,0.6666666666666666,12
Theboyz,Anubis,0.5,4,0.46153846153846156,13,0.5416666666666666,24
Theboyz,Dust2,0.5,2,0.5,12,0.125,8
Theboyz,Mirage,0.75,4,0.5652173913043478,23,0.4166666666666667,24
Tobikoerad,Ancient,0.0,2,0.3333333333333333,12,0.2857142857142857,7
Tobikoerad,Anubis,0.0,2,0.5833333333333334,12,0.6666666666666666,9
Tobikoerad,Inferno,1.0,2,0.6666666666666666,12,0.3333333333333333,12
Tobikoerad,Mirage,0.5,4,0.3684210526315789,19,0.4166666666666667,24
ToxicAndCritic,Anubis,0.5,2,0.4166666666666667,12,0.5833333333333334,12
Tricked,Ancient,0.5625,64,0.49101796407185627,334,0.4782608695652174,345
Tricked,Anubis,0.5,2,0.5,6,0.8333333333333334,12
Tricked,Dust2,0.5625,48,0.4603174603174603,252,0.4574898785425101,247
Tricked,Inferno,0.5303030303030303,66,0.44871794871794873,312,0.5518134715025906,386
Tricked,Mirage,0.42857142857142855,56,0.48534201954397393,307,0.4375,288
Tricked,Nuke,0.5,70,0.5833333333333334,312,0.44611528822055135,399
Tricked,Overpass,0.5,8,0.6585365853658537,41,0.23076923076923078,39
Tricked,Train,0.36363636363636365,22,0.4772727272727273,132,0.38636363636363635,88
Troglodytes,Ancient,1.0,2,0.4166666666666667,12,0.6666666666666666,12
Troglodytes,Dust2,1.0,4,0.6956521739130435,23,0.3333333333333333,24
Troglodytes,Mirage,0.75,4,0.42105263157894735,19,0.25,20
Troglodytes,Nuke,0.5,2,0.5,12,0.4166666666666667,12
Tropa do KinGui,Ancient,0.0,4,0.375,24,0.26666666666666666,15
Tropa do KinGui,Anubis,0.8333333333333334,6,0.5333333333333333,30,0.5,36
Tropa do KinGui,Dust2,0.5,18,0.5232558139534884,86,0.40217391304347827,92
Tropa do KinGui,Inferno,0.4166666666666667,12,0.4583333333333333,72,0.5925925925925926,54
Tropa do KinGui,Mirage,0.625,8,0.4222222222222222,45,0.46153846153846156,39
Tropa do KinGui,Nuke,0.3333333333333333,18,0.4845360824742268,97,0.32608695652173914,92
Tropa do KinGui,Overpass,0.5,4,0.5789473684210527,19,0.2916666666666667,24
Tropa do KinGui,Train,0.5,8,0.6111111111111112,36,0.5,46
Tropa do Taco,Ancient,0.625,16,0.5432098765432098,81,0.5915492957746479,71
Tropa do Taco,Anubis,0.5,2,0.18181818181818182,11,0.6666666666666666,12
Tropa do Taco,Dust2,0.36363636363636365,22,0.5092592592592593,108,0.6065573770491803,122
Tropa do Taco,Inferno,0.6,10,0.5909090909090909,44,0.5925925925925926,54
Tropa do Taco,Mirage,0.5714285714285714,14,0.5949367088607594,79,0.5862068965517241,58
Tropa do Taco,Nuke,0.5,2,0.5833333333333334,12,0.4166666666666667,12
Tropa do Taco,Vertigo,0.5,2,0.6666666666666666,12,0.4166666666666667,12
Tropa do VSM,Ancient,0.375,8,0.4166666666666667,48,0.46153846153846156,39
Tropa do VSM,Anubis,0.0,2,0.5555555555555556,9,0.6666666666666666,12
Tropa do VSM,Dust2,0.5,2,0.5833333333333334,12,0.4166666666666667,12
Tropa do VSM,Mirage,0.625,8,0.45454545454545453,33,0.75,48
Truck Drivers,Ancient,0.625,8,0.5277777777777778,36,0.75,36
Truck Drivers,Anubis,0.6666666666666666,6,0.5,36,0.4722222222222222,36
Truck Drivers,Inferno,0.16666666666666666,6,0.5555555555555556,36,0.3,30
True Rippers,Ancient,0.5,10,0.48936170212765956,47,0.48333333333333334,60
True Rippers,Anubis,0.5833333333333334,12,0.3870967741935484,62,0.6212121212121212,66
True Rippers,Inferno,0.3,10,0.4074074074074074,54,0.603448275862069,58
True Rippers,Mirage,0.75,4,0.7333333333333333,15,0.5416666666666666,24
True Rippers,Nuke,1.0,2,0.8333333333333334,6,0.6666666666666666,12
True Thunder,Ancient,0.5,2,0.25,12,0.42857142857142855,7
True Thunder,Nuke,0.5,2,0.1111111111111111,9,0.5833333333333334,12
Tsunami,Ancient,0.38461538461538464,26,0.45454545454545453,132,0.4642857142857143,140
Tsunami,Anubis,0.375,24,0.45689655172413796,116,0.5409836065573771,122
Tsunami,Dust2,0.4375,16,0.5444444444444444,90,0.4588235294117647,85
Tsunami,Inferno,0.4,10,0.4666666666666667,45,0.4727272727272727,55
Tsunami,Mirage,0.6,20,0.5740740740740741,108,0.43243243243243246,74
Tsunami,Nuke,0.2857142857142857,14,0.44594594594594594,74,0.4032258064516129,62
Tsunami,Train,0.0,2,0.3333333333333333,12,0.5,10
Tunisia,Anubis,0.5,2,0.5,12,1.0,7
Tunisia,Inferno,0.3333333333333333,6,0.4074074074074074,27,0.6551724137931034,29
Tunisia,Mirage,0.0,4,0.18181818181818182,11,0.2916666666666667,24
Tunisia,Nuke,0.0,2,0.0,5,0.3333333333333333,12
Turkey,Dust2,0.5,4,0.4583333333333333,24,0.42857142857142855,21
Turkey,Inferno,1.0,4,0.5333333333333333,15,0.5833333333333334,24
Turkey,Vertigo,0.0,2,0.2,10,0.5833333333333334,12
UNDYING,Ancient,0.5,2,0.4166666666666667,12,0.4,10
UNDYING,Anubis,0.5,2,0.25,12,0.2,5
UNO MILLE,Ancient,0.5909090909090909,22,0.46551724137931033,116,0.41346153846153844,104
UNO MILLE,Anubis,0.6153846153846154,26,0.41843971631205673,141,0.5972222222222222,144
UNO MILLE,Dust2,0.5294117647058824,34,0.5290697674418605,172,0.44329896907216493,194
UNO MILLE,Inferno,0.75,4,0.65,20,0.35,20
UNO MILLE,Mirage,0.4642857142857143,28,0.5492957746478874,142,0.42758620689655175,145
UNO MILLE,Nuke,0.6111111111111112,18,0.49038461538461536,104,0.4675324675324675,77
UNO MILLE,Train,0.3,10,0.5636363636363636,55,0.5283018867924528,53
UNPAID,Ancient,0.375,8,0.4583333333333333,48,0.5714285714285714,35
UNPAID,Anubis,0.375,8,0.3953488372093023,43,0.5853658536585366,41
UNPAID,Mirage,0.5,6,0.6333333333333333,30,0.5277777777777778,36
UNPAID,Vertigo,0.0,2,0.3333333333333333,12,0.0,5
UNiTY,Ancient,0.5172413793103449,116,0.5133214920071048,563,0.4464579901153213,607
UNiTY,Anubis,0.43548387096774194,62,0.4183381088825215,349,0.5398773006134969,326
UNiTY,Dust2,0.3611111111111111,36,0.3247422680412371,194,0.38961038961038963,154
UNiTY,Inferno,0.5238095238095238,42,0.4956896551724138,232,0.43523316062176165,193
UNiTY,Mirage,0.49,100,0.518095238095238,525,0.44652908067542213,533
UNiTY,Nuke,0.46,50,0.43010752688172044,279,0.415929203539823,226
UNiTY,Overpass,0.5,10,0.5882352941176471,51,0.34615384615384615,52
UNiTY,Train,0.5,36,0.48520710059171596,169,0.5081967213114754,183
UNiTY,Vertigo,0.4,10,0.5166666666666667,60,0.21212121212121213,33
UR,Ancient,0.42857142857142855,28,0.49612403100775193,129,0.5460992907801419,141
UR,Anubis,0.4444444444444444,18,0.4050632911392405,79,0.5816326530612245,98
UR,Dust2,0.5,16,0.5915492957746479,71,0.5263157894736842,76
UR,Inferno,0.5384615384615384,26,0.5230769230769231,130,0.4580152671755725,131
UR,Mirage,0.5588235294117647,34,0.5371428571428571,175,0.5508982035928144,167
UR,Nuke,0.5,2,0.25,12,0.5,8
UR,Overpass,0.5,2,0.4,10,0.4166666666666667,12
UR,Train,1.0,2,0.5,12,0.2222222222222222,9
USA,Dust2,0.5,2,0.42857142857142855,7,0.25,12
USA,Inferno,0.5,4,0.25,24,0.5625,16
USA,Mirage,0.5,2,0.1,10,0.6666666666666666,12
USA,Nuke,0.75,4,0.4,20,0.4166666666666667,24
USA fe,Ancient,0.5,2,0.75,12,1.0,4
USA fe,Anubis,0.5833333333333334,12,0.5694444444444444,72,0.6170212765957447,47
USA fe,Dust2,0.5,6,0.4444444444444444,36,0.3870967741935484,31
USA fe,Inferno,1.0,4,0.5416666666666666,24,0.6666666666666666,9
USA fe,Vertigo,1.0,2,0.5833333333333334,12,0.75,8
UUST,Dust2,0.5,2,0.3333333333333333,3,0.08333333333333333,12
UUST,Mirage,0.5,2,0.25,12,0.2,5
UUST,Nuke,1.0,2,1.0,2,0.9166666666666666,12
UnderDogs,Ancient,0.5,10,0.42857142857142855,49,0.49122807017543857,57
UnderDogs,Dust2,0.25,8,0.3541666666666667,48,0.44,25
UnderDogs,Inferno,0.4375,16,0.32142857142857145,84,0.5232558139534884,86
UnderDogs,Mirage,0.5,6,0.6666666666666666,36,0.4230769230769231,26
UnderDogs,Nuke,0.5833333333333334,12,0.5,56,0.4461538461538462,65
UnderDogs,Overpass,0.0,2,0.25,12,0.0,4
Underground,Ancient,0.5454545454545454,22,0.4594594594594595,111,0.456,125
Underground,Anubis,0.35714285714285715,14,0.28378378378378377,74,0.5256410256410257,78
Underground,Dust2,0.6,10,0.3333333333333333,51,0.45098039215686275,51
Underground,Inferno,0.3333333333333333,6,0.35294117647058826,17,0.4722222222222222,36
Underground,Mirage,0.125,8,0.4583333333333333,48,0.43243243243243246,37
Underground,Nuke,0.5384615384615384,26,0.4152542372881356,118,0.4460431654676259,139
Underground,Overpass,0.5,2,0.5,12,1.0,7
Undone,Ancient,0.6666666666666666,12,0.6557377049180327,61,0.6226415094339622,53
Undone,Anubis,0.6,10,0.4634146341463415,41,0.3333333333333333,60
Undone,Dust2,1.0,6,0.4166666666666667,36,0.5555555555555556,36
Undone,Inferno,0.7,10,0.5777777777777777,45,0.5666666666666667,60
Undone,Mirage,0.5,8,0.5,44,0.4883720930232558,43
Undone,Nuke,0.6666666666666666,12,0.5967741935483871,62,0.5,66
Unjustified,Anubis,0.5,2,0.25,12,0.6363636363636364,11
Unjustified,Mirage,0.5,2,0.25,12,0.3333333333333333,6
Unjustified,Vertigo,1.0,2,0.5,12,0.5,12
Unjustified fe,Ancient,0.0,6,0.2,20,0.23333333333333334,30
Unjustified fe,Anubis,0.5,6,0.3076923076923077,26,0.6538461538461539,26
Unjustified fe,Dust2,0.0,4,0.08333333333333333,24,0.3333333333333333,6
Unjustified fe,Inferno,0.0,4,0.3157894736842105,19,0.625,16
Unjustified fe,Mirage,0.0,6,0.13043478260869565,23,0.2692307692307692,26
Unlucky Much?,Ancient,0.5,2,0.14285714285714285,7,0.4166666666666667,12
Unlucky Much?,Anubis,1.0,2,0.3333333333333333,12,0.6666666666666666,12
Unlucky Much?,Inferno,0.0,2,0.6666666666666666,12,0.4166666666666667,12
Unlucky Much?,Mirage,0.5,2,0.25,12,0.5,8
Ursa,Dust2,0.2,10,0.5,40,0.6428571428571429,56
Ursa,Inferno,0.5,2,0.3333333333333333,12,0.4444444444444444,9
Ursa,Mirage,0.6666666666666666,6,0.5555555555555556,36,0.36363636363636365,22
Ursa,Nuke,0.375,8,0.4583333333333333,48,0.5128205128205128,39
Ursa,Overpass,1.0,2,0.8333333333333334,6,0.6666666666666666,12
Ursa,Train,0.25,4,0.4583333333333333,24,0.4090909090909091,22
VELOX,Ancient,0.4,10,0.5689655172413793,58,0.46153846153846156,52
VELOX,Anubis,0.6,10,0.5666666666666667,60,0.38461538461538464,39
VELOX,Dust2,0.5,4,0.16666666666666666,24,0.25,8
VELOX,Inferno,0.75,8,0.3333333333333333,42,0.45454545454545453,44
VELOX,Nuke,0.5833333333333334,12,0.4626865671641791,67,0.5862068965517241,58
VELOX,Train,0.3333333333333333,6,0.56,25,0.2777777777777778,36
VEXA,Dust2,0.25,4,0.4444444444444444,18,0.3333333333333333,24
VEXA,Inferno,0.25,4,0.3333333333333333,18,0.125,16
VEXA,Mirage,0.5,2,0.08333333333333333,12,0.7142857142857143,7
VEXA,Overpass,0.5,2,0.8333333333333334,12,0.42857142857142855,7
VEXA,Train,0.5,4,0.75,20,0.4166666666666667,24
VFE,Ancient,0.5,4,0.42857142857142855,21,0.5,24
VFE,Anubis,0.0,2,0.45454545454545453,11,0.6666666666666666,12
VFE,Dust2,0.5,2,0.7777777777777778,9,0.5,12
VFE,Inferno,0.0,2,0.1,10,0.6666666666666666,12
VFE,Vertigo,0.25,4,0.23076923076923078,13,0.3333333333333333,24
VIX3N,Dust2,0.5,2,0.5833333333333334,12,0.1111111111111111,9
VIX3N,Mirage,0.5,2,0.0,8,0.5833333333333334,12
VIZORA,Dust2,0.5,2,0.3333333333333333,12,0.5833333333333334,12
VNT,Anubis,0.0,2,0.0,7,0.5,12
VP.Prodigy,Ancient,0.5555555555555556,18,0.42592592592592593,108,0.5432098765432098,81
VP.Prodigy,Dust2,0.5454545454545454,22,0.5729166666666666,96,0.45161290322580644,124
VP.Prodigy,Mirage,0.3333333333333333,12,0.4305555555555556,72,0.3673469387755102,49
VP.Prodigy,Nuke,0.625,16,0.632183908045977,87,0.4479166666666667,96
VP.Prodigy,Overpass,0.5,2,0.7142857142857143,7,0.6666666666666666,12
VP.Prodigy,Train,0.5714285714285714,14,0.4722222222222222,72,0.4444444444444444,81
VRSoholics,Dust2,1.0,2,0.5833333333333334,12,0.5454545454545454,11
VRSoholics,Inferno,0.5,2,0.25,8,0.4166666666666667,12
VRSoholics,Mirage,0.0,2,0.75,12,0.25,12
VRSoholics,Overpass,0.0,2,0.4166666666666667,12,0.5,12
VRSoholics,Train,1.0,2,0.6666666666666666,12,0.5,10
Vagrants,Ancient,0.5526315789473685,38,0.5454545454545454,198,0.4827586206896552,203
Vagrants,Anubis,0.5277777777777778,36,0.5023696682464455,211,0.5192307692307693,156
Vagrants,Dust2,0.5,30,0.5526315789473685,152,0.43478260869565216,161
Vagrants,Inferno,0.4090909090909091,22,0.4583333333333333,120,0.6060606060606061,99
Vagrants,Mirage,0.4,10,0.45098039215686275,51,0.27450980392156865,51
Vagrants,Nuke,0.5,10,0.4888888888888889,45,0.43137254901960786,51
Vagrants,Train,0.5,12,0.45454545454545453,66,0.5,52
Vamos fe,Ancient,0.25,4,0.391304347826087,23,0.5909090909090909,22
Vamos fe,Anubis,0.75,4,0.375,16,0.15789473684210525,19
Vamos fe,Dust2,1.0,2,0.75,4,0.8333333333333334,12
Vanir,Ancient,0.5,2,0.5555555555555556,9,0.25,12
Vanir,Anubis,0.5,4,0.20833333333333334,24,0.631578947368421,19
Vanir,Inferno,0.0,4,0.5,24,0.4444444444444444,9
Vantage,Ancient,0.5833333333333334,12,0.39436619718309857,71,0.45901639344262296,61
Vantage,Anubis,0.7,10,0.375,56,0.5434782608695652,46
Vantage,Dust2,0.5,32,0.51875,160,0.5138121546961326,181
Vantage,Inferno,0.3333333333333333,18,0.42,100,0.46236559139784944,93
Vantage,Mirage,0.5,14,0.39655172413793105,58,0.40963855421686746,83
Vantage,Nuke,0.625,32,0.5325443786982249,169,0.4810126582278481,158
Vantage,Overpass,0.5,2,0.9166666666666666,12,0.08333333333333333,12
Vantage,Vertigo,0.5,2,0.3333333333333333,12,0.6666666666666666,12
Vasco,Ancient,0.3333333333333333,6,0.25,36,0.4,20
Vasco,Dust2,0.7142857142857143,14,0.5921052631578947,76,0.41975308641975306,81
Vasco,Inferno,0.75,8,0.6666666666666666,36,0.5128205128205128,39
Vasco,Mirage,0.75,12,0.5079365079365079,63,0.3442622950819672,61
Vasco,Nuke,0.25,4,0.4117647058823529,17,0.375,24
Vasco,Overpass,0.5,6,0.48,25,0.3333333333333333,36
Venom,Ancient,0.4090909090909091,22,0.5412844036697247,109,0.42727272727272725,110
Venom,Anubis,0.5,4,0.4166666666666667,24,0.5833333333333334,12
Venom,Dust2,0.45,20,0.4117647058823529,102,0.4732142857142857,112
Venom,Inferno,0.5,6,0.5357142857142857,28,0.7241379310344828,29
Venom,Mirage,0.375,8,0.4375,48,0.5,42
Venom,Nuke,0.5555555555555556,18,0.5227272727272727,88,0.5,98
Venom,Overpass,0.4,10,0.5,60,0.38095238095238093,42
Venom,Train,0.5,12,0.6491228070175439,57,0.4305555555555556,72
Verdant,Ancient,0.425,40,0.5114155251141552,219,0.410958904109589,219
Verdant,Anubis,0.4642857142857143,28,0.46153846153846156,143,0.5472972972972973,148
Verdant,Dust2,0.5,8,0.4583333333333333,48,0.6129032258064516,31
Verdant,Inferno,0.375,16,0.3626373626373626,91,0.4666666666666667,75
Verdant,Mirage,0.5,2,0.4166666666666667,12,0.4,10
Verdant,Nuke,0.475,40,0.5797872340425532,188,0.48,225
Verdant,Vertigo,0.46153846153846156,26,0.5855263157894737,152,0.4962962962962963,135
Victores Sumus,Ancient,0.4230769230769231,26,0.5208333333333334,144,0.46099290780141844,141
Victores Sumus,Anubis,0.2916666666666667,24,0.36363636363636365,99,0.43356643356643354,143
Victores Sumus,Dust2,0.5,22,0.3170731707317073,123,0.5344827586206896,116
Victores Sumus,Inferno,0.4444444444444444,18,0.3448275862068966,87,0.48314606741573035,89
Victores Sumus,Nuke,0.625,16,0.5189873417721519,79,0.4891304347826087,92
Victores Sumus,Overpass,0.5,2,0.3333333333333333,9,0.4166666666666667,12
Victores Sumus,Train,0.3,10,0.4666666666666667,45,0.23404255319148937,47
Vikings KR,Anubis,0.8333333333333334,6,0.6206896551724138,29,0.7,30
Vikings KR,Dust2,0.5,8,0.4411764705882353,34,0.4782608695652174,46
Vikings KR,Inferno,0.5,6,0.5,36,0.7407407407407407,27
Vikings KR,Mirage,0.25,4,0.6666666666666666,6,0.4166666666666667,24
Vikings KR,Nuke,0.75,4,0.4583333333333333,24,0.4666666666666667,15
Viperio,Ancient,0.5277777777777778,36,0.5512820512820513,156,0.5706806282722513,191
Viperio,Anubis,0.4642857142857143,28,0.4551282051282051,156,0.5,158
Viperio,Dust2,0.5454545454545454,22,0.3577981651376147,109,0.46153846153846156,117
Viperio,Inferno,0.5666666666666667,30,0.45625,160,0.47096774193548385,155
Viperio,Mirage,0.45,20,0.39473684210526316,114,0.3181818181818182,88
Viperio,Nuke,0.2916666666666667,24,0.4,115,0.373015873015873,126
Viperio,Train,0.5,12,0.5862068965517241,58,0.5909090909090909,66
Viperio,Vertigo,0.3888888888888889,18,0.5797101449275363,69,0.2755102040816326,98
Virtual Cottage,Ancient,0.6666666666666666,6,0.5,36,0.5806451612903226,31
Virtual Cottage,Anubis,1.0,2,0.5,12,0.7777777777777778,9
Virtual Cottage,Dust2,0.3333333333333333,6,0.27586206896551724,29,0.47058823529411764,34
Virtual Cottage,Inferno,0.5,2,0.5,12,0.6363636363636364,11
Virtual Cottage,Mirage,0.0,2,0.25,12,0.0,4
Virtual Cottage,Nuke,1.0,2,0.5833333333333334,12,0.1111111111111111,9
Virtual Cottage,Train,0.5,2,0.5,12,0.3,10
Virtuoso Squad,Ancient,1.0,2,0.8333333333333334,6,0.6666666666666666,12
Virtuoso Squad,Dust2,0.5,2,0.16666666666666666,12,0.75,12
Virtuoso Squad,Nuke,1.0,2,0.75,12,0.8,5
Virtus.pro,Ancient,0.5,76,0.47575057736720555,433,0.44556962025316454,395
Virtus.pro,Anubis,0.46153846153846156,26,0.45588235294117646,136,0.5354330708661418,127
Virtus.pro,Dust2,0.4594594594594595,74,0.46112600536193027,373,0.5380952380952381,420
Virtus.pro,Inferno,0.36666666666666664,60,0.5151515151515151,330,0.4963768115942029,276
Virtus.pro,Mirage,0.4857142857142857,70,0.4716417910447761,335,0.4529262086513995,393
Virtus.pro,Overpass,0.5625,16,0.6891891891891891,74,0.3595505617977528,89
Virtus.pro,Train,0.36666666666666664,30,0.6011904761904762,168,0.3202614379084967,153
Virtus.pro,Vertigo,0.5,14,0.55,80,0.4520547945205479,73
VitaPLUR,Anubis,0.25,4,0.5,24,0.5416666666666666,24
VitaPLUR,Dust2,0.5,2,0.7272727272727273,11,0.16666666666666666,12
VitaPLUR,Inferno,0.5,2,0.4166666666666667,12,0.4,10
VitaPLUR,Nuke,0.0,2,0.25,12,0.0,4
VitaPLUR,Train,0.6666666666666666,6,0.5769230769230769,26,0.6111111111111112,36
Vitality,Anubis,0.6428571428571429,28,0.4338235294117647,136,0.6037735849056604,159
Vitality,Dust2,0.532258064516129,62,0.5898305084745763,295,0.5994152046783626,342
Vitality,Inferno,0.6052631578947368,76,0.5910290237467019,379,0.6015625,384
Vitality,Mirage,0.4852941176470588,68,0.6025,400,0.4380664652567976,331
Vitality,Nuke,0.5833333333333334,60,0.6488294314381271,299,0.4840764331210191,314
Vitality,Overpass,0.625,8,0.5121951219512195,41,0.46153846153846156,39
Vitality,Train,0.5666666666666667,30,0.643312101910828,157,0.47058823529411764,153
Vitality,Vertigo,0.5,2,0.3333333333333333,12,1.0,9
Volt,Ancient,0.5909090909090909,44,0.47767857142857145,224,0.518348623853211,218
Volt,Anubis,0.3888888888888889,18,0.3925233644859813,107,0.4868421052631579,76
Volt,Dust2,0.75,4,0.2916666666666667,24,0.47058823529411764,17
Volt,Inferno,0.32142857142857145,28,0.5576923076923077,156,0.4503311258278146,151
Volt,Mirage,0.4166666666666667,36,0.5238095238095238,189,0.3651685393258427,178
Volt,Nuke,0.5,4,0.5,24,0.5294117647058824,17
Volt,Overpass,0.75,4,0.5217391304347826,23,0.6470588235294118,17
Volt,Train,0.34615384615384615,26,0.4935064935064935,154,0.3813559322033898,118
W7M,Ancient,0.16666666666666666,6,0.35714285714285715,28,0.5294117647058824,34
W7M,Anubis,0.625,8,0.42424242424242425,33,0.3333333333333333,48
W7M,Dust2,0.5,16,0.4305555555555556,72,0.55,80
W7M,Inferno,0.5,6,0.4444444444444444,27,0.5,34
W7M,Mirage,0.5,2,0.5,12,0.3,10
W7M,Nuke,0.14285714285714285,14,0.4153846153846154,65,0.4788732394366197,71
W7M,Train,0.6666666666666666,12,0.5967741935483871,62,0.5357142857142857,56
WATERMELON,Ancient,0.0,4,0.47368421052631576,19,0.47619047619047616,21
WATERMELON,Dust2,0.0,2,0.3333333333333333,12,0.5,10
WDNMD,Dust2,0.5,4,0.5714285714285714,21,0.42857142857142855,21
WDNMD,Inferno,0.5,2,0.4166666666666667,12,0.5,12
WDNMD,Mirage,0.5,6,0.2916666666666667,24,0.6111111111111112,36
WDNMD,Nuke,0.5,4,0.5625,16,0.5833333333333334,24
WICKED,Anubis,0.0,2,0.4166666666666667,12,0.3333333333333333,9
WICKED,Vertigo,0.5,2,0.25,12,0.6363636363636364,11
WOPA,Ancient,0.49242424242424243,132,0.4855072463768116,690,0.5028901734104047,692
WOPA,Anubis,0.4423076923076923,52,0.43018867924528303,265,0.5151515151515151,297
WOPA,Dust2,0.25,8,0.375,48,0.36363636363636365,33
WOPA,Inferno,0.4482758620689655,58,0.4745222929936306,314,0.5033112582781457,302
WOPA,Mirage,0.4875,80,0.5460992907801419,423,0.4733009708737864,412
WOPA,Nuke,0.46153846153846156,104,0.4887640449438202,534,0.4712041884816754,573
WOPA,Overpass,0.4444444444444444,18,0.5490196078431373,102,0.3132530120481928,83
WOPA,Train,0.4318181818181818,44,0.5471698113207547,212,0.4403292181069959,243
WOPA,Vertigo,0.75,12,0.546875,64,0.4925373134328358,67
WW,Ancient,0.5,22,0.37168141592920356,113,0.5533980582524272,103
WW,Anubis,0.36363636363636365,22,0.3655913978494624,93,0.5042016806722689,119
WW,Dust2,0.42857142857142855,14,0.4782608695652174,69,0.5833333333333334,84
WW,Inferno,0.6666666666666666,6,0.32142857142857145,28,0.4838709677419355,31
WW,Mirage,0.5625,16,0.4430379746835443,79,0.5227272727272727,88
WW,Nuke,0.5,6,0.6451612903225806,31,0.22580645161290322,31
WahWah,Anubis,0.0,2,0.0,7,0.5,12
WahWah,Dust2,0.5,4,0.1875,16,0.4583333333333333,24
WahWah,Inferno,0.5,2,0.5,12,0.6363636363636364,11
WahWah,Nuke,0.75,4,0.782608695652174,23,0.2916666666666667,24
Wanted Goons,Ancient,0.375,8,0.5,48,0.15151515151515152,33
Wanted Goons,Anubis,0.3,10,0.30612244897959184,49,0.5510204081632653,49
Wanted Goons,Dust2,0.4444444444444444,18,0.47126436781609193,87,0.5053763440860215,93
Wanted Goons,Inferno,0.5,8,0.2708333333333333,48,0.6129032258064516,31
Wanted Goons,Mirage,0.5,24,0.5597014925373134,134,0.46825396825396826,126
Wanted Goons,Nuke,0.5454545454545454,22,0.5039370078740157,127,0.4811320754716981,106
Wanted Goons,Overpass,0.5,6,0.53125,32,0.4722222222222222,36
Wanted Goons,Train,0.2,10,0.5333333333333333,60,0.45652173913043476,46
Wanted Goons,Vertigo,0.0,2,0.6666666666666666,12,0.4166666666666667,12
Wave,Ancient,0.375,8,0.4666666666666667,45,0.3,40
Wave,Anubis,0.5,2,0.5,10,0.6666666666666666,12
Wave,Dust2,0.5,10,0.5714285714285714,42,0.5084745762711864,59
Wave,Inferno,1.0,2,0.8333333333333334,6,0.6666666666666666,12
Wave,Train,0.5,2,0.4166666666666667,12,0.4,10
WeLoveUSmooya,Ancient,0.5,2,0.16666666666666666,12,0.0,3
WeLoveUSmooya,Dust2,0.5,2,0.4166666666666667,12,0.6666666666666666,12
WeLoveUSmooya,Mirage,0.5,2,0.125,8,0.5,12
What’s for dinner,Ancient,1.0,2,0.3333333333333333,12,0.5454545454545454,11
What’s for dinner,Anubis,0.5,4,0.30434782608695654,23,0.47368421052631576,19
What’s for dinner,Dust2,0.5,2,0.4,5,0.16666666666666666,12
WiLD,Ancient,0.5,4,0.5,18,0.625,24
WiLD,Anubis,0.5,4,0.375,24,0.6666666666666666,24
WiLD,Dust2,0.5,2,0.4,10,0.4166666666666667,12
WiLD,Mirage,0.5,2,0.16666666666666666,12,0.4,5
WildLotus,Ancient,0.5833333333333334,36,0.4900990099009901,202,0.43010752688172044,186
WildLotus,Anubis,0.6764705882352942,34,0.42857142857142855,203,0.558282208588957,163
WildLotus,Dust2,0.5,26,0.4015151515151515,132,0.5179856115107914,139
WildLotus,Inferno,0.5384615384615384,26,0.6115702479338843,121,0.5416666666666666,144
WildLotus,Mirage,0.42857142857142855,14,0.4864864864864865,74,0.5277777777777778,72
WildLotus,Nuke,0.55,20,0.5263157894736842,114,0.46788990825688076,109
WildLotus,Overpass,0.5,2,0.6666666666666666,12,0.7142857142857143,7
WildLotus,Train,0.6875,16,0.5232558139534884,86,0.5434782608695652,92
Wildcard,Ancient,0.453125,64,0.514367816091954,348,0.45741324921135645,317
Wildcard,Anubis,0.5416666666666666,24,0.5221238938053098,113,0.512396694214876,121
Wildcard,Dust2,0.48148148148148145,54,0.48771929824561405,285,0.5261194029850746,268
Wildcard,Inferno,0.5294117647058824,68,0.4983388704318937,301,0.6059782608695652,368
Wildcard,Mirage,0.25,8,0.5208333333333334,48,0.38095238095238093,42
